pitch_type,release_speed,release_pos_x,release_pos_z,pfx_x,pfx_z,plate_x,plate_z,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,effective_speed,release_spin_rate,release_extension,release_pos_y,spin_axis,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in
SL,80.4,1.88,5.7,-0.99,0.89,-0.22,2.75,-2.8067672155695824,-116.99594492235826,-1.4849558721502103,-8.427062543318305,24.15529772081815,-24.003048314300823,3.47,1.61,81.2,2017.0,7.0,53.47,251.0,2.67,-0.99,0.99
FF,96.0,1.89,5.92,1.26,1.01,-0.21,2.6,-8.476023437295403,-139.48061570005507,-5.503855283967567,18.383925499983874,31.0292890677209,-17.92190925231905,3.75,1.75,96.6,2459.0,6.7,53.83,120.0,1.47,1.26,-1.26
FF,95.2,1.84,5.91,1.05,1.05,-0.58,2.52,-8.768898220011994,-138.31545323931428,-5.644975789905549,15.474686293049698,30.562378873016616,-17.601954048347164,3.75,1.75,95.7,2412.0,6.6,53.85,119.0,1.47,1.05,-1.05
CH,85.9,1.92,5.65,0.95,-0.17,0.75,2.57,-4.74784277339202,-125.10209254276393,-0.7231502812201718,10.936219678851822,24.16739478366804,-34.06193826040502,3.75,1.75,87.0,1182.0,6.8,53.65,104.0,3.25,0.95,-0.95
FF,94.4,1.83,5.88,0.95,1.33,-0.1,1.95,-7.142560125512105,-137.0357962102618,-7.4430250500958755,13.58914659969312,32.579755892835344,-13.957089273265964,3.71,1.75,94.3,2435.0,6.6,53.93,128.0,1.26,0.95,-0.95
FF,94.2,1.82,5.88,1.02,1.42,0.88,2.64,-4.712410024370711,-136.945279151706,-5.819183795458385,13.836401339907647,34.62612881717198,-13.22187720336694,3.68,1.74,94.0,2385.0,6.5,53.95,128.0,1.18,1.02,-1.02
CH,83.3,1.81,5.73,1.18,-0.59,1.17,1.94,-3.827745865401383,-121.06855499871332,-0.9663379266144284,12.340936006387318,28.479799090205944,-37.89587847821825,3.62,1.65,83.3,884.0,6.8,53.67,97.0,3.94,1.18,-1.18
CH,84.8,1.79,5.64,0.86,-0.26,-0.8,1.46,-7.928606493831375,-123.3647805906382,-3.0146396038779844,10.317656760156536,22.608384914554037,-34.4430051540874,3.08,1.55,86.6,1195.0,7.3,53.24,107.0,3.41,0.86,0.86
SL,80.9,1.87,5.65,-1.3,0.32,-2.07,0.98,-6.371109286960541,-117.7259483397752,-4.434634749294684,-10.900369180402723,22.217706559001492,-28.52160917886284,2.93,1.6,81.7,2083.0,6.8,53.67,261.0,3.16,-1.3,-1.3
FF,94.8,1.89,5.84,1.23,0.84,0.93,2.94,-5.32403052521486,-138.00671376879058,-3.805927652966124,16.904158768344605,30.98109618201354,-20.856556756806327,3.08,1.55,95.7,2462.0,6.8,53.72,127.0,1.7,1.23,1.23
CH,83.5,1.92,5.77,1.06,-0.3,-0.87,2.14,-8.56327605439275,-121.24785015408574,-1.264066181122996,12.136489310605633,24.704435918528493,-35.05946914744607,3.13,1.56,84.0,1068.0,6.8,53.67,113.0,3.59,1.06,1.06
FF,94.7,1.83,5.82,1.14,1.03,-0.69,0.98,-9.195323973923191,-137.13570992911406,-9.183078579312042,16.606186422386198,36.09144531949785,-17.061820251038277,3.1,1.49,94.4,2364.0,6.8,53.69,127.0,1.57,1.14,1.14
FF,94.4,1.79,5.84,1.31,1.35,-1.47,0.55,-11.42754212948243,-136.50248384159636,-10.953483933007591,19.0999096341724,35.60130635229837,-12.79362183605424,3.13,1.49,93.8,2426.0,6.7,53.78,126.0,1.28,1.31,1.31
FF,93.8,1.97,5.82,1.33,1.01,-0.19,1.64,-8.568434793823432,-136.1879583206346,-7.36357281399782,18.401949448588987,29.55625995744924,-18.09711797349221,3.31,1.53,94.3,2380.0,6.7,53.82,125.0,1.59,1.33,-1.33
FF,93.2,1.69,5.85,0.99,1.15,-0.99,2.18,-9.109439374668444,-135.37770588089106,-6.1967445608209495,14.2265785254718,30.397521890629974,-16.796369246599028,3.57,1.86,93.4,2342.0,6.5,53.95,124.0,1.49,0.99,0.99
FF,93.7,1.81,5.86,0.93,1.32,-0.42,3.39,-7.833797959761775,-136.2005083638503,-3.565424553648165,13.256639179801734,30.390142810061757,-15.180006804153638,3.49,1.72,94.0,2411.0,6.5,53.96,126.0,1.29,0.93,0.93
SL,79.5,1.94,5.49,-0.7,0.62,-1.23,0.44,-5.676300975493533,-115.4952935020174,-5.364419296306791,-4.902056093151492,25.84981918614578,-25.73147842189895,3.53,1.86,79.5,1908.0,6.8,53.69,232.0,3.06,-0.7,-0.7
SL,77.9,1.98,5.63,-0.62,0.74,-0.6,1.95,-4.415545364990932,-113.29909861023611,-2.2245620350032502,-4.257751525464513,25.568836468435965,-25.68193803540357,3.49,1.72,77.7,1970.0,6.7,53.81,237.0,3.1,-0.62,-0.62
FF,94.1,1.79,5.9,1.22,1.07,-0.24,1.86,-8.020224931094454,-136.62403046181458,-7.10210572377489,17.147839560910246,33.05399903748349,-17.320162255231132,3.24,1.55,94.1,2318.0,6.6,53.89,125.0,1.54,1.22,-1.22
FF,93.6,1.84,5.81,1.05,1.12,0.87,2.57,-4.844669975478098,-136.1940351131447,-5.120033106271846,14.17300204998983,30.17161694532333,-17.273250437847267,3.55,1.6,93.8,2298.0,6.4,54.07,122.0,1.48,1.05,-1.05
FF,94.2,1.9,5.86,0.95,1.2,0.42,2.88,-5.982647586171085,-137.06480459613508,-4.699167714809255,13.361283719582978,31.23858306106657,-16.17531692574346,3.55,1.6,94.5,2386.0,6.5,53.98,130.0,1.37,0.95,-0.95
CH,83.2,2.02,5.69,1.17,0.21,1.3,1.1,-3.984189747065332,-121.13179337903354,-4.515114781441951,12.335751144744783,24.511808109645468,-29.36164113602925,3.51,1.63,83.8,1133.0,6.7,53.8,110.0,3.08,1.17,-1.17
FF,94.5,1.9,5.87,1.01,1.19,-0.95,2.9,-9.659107667304232,-137.22640526418328,-4.680947608291882,14.869042689695458,31.147451977845886,-16.213281920069242,3.55,1.6,94.5,2378.0,6.5,54.03,121.0,1.37,1.01,-1.01
SL,78.6,1.95,5.53,-0.85,0.55,-1.47,0.98,-5.873770132846874,-114.14315754951124,-3.886433423928627,-5.956421791912782,25.87365546161912,-26.80198687314219,3.51,1.63,78.6,1991.0,6.9,53.56,248.0,3.22,-0.85,0.85
CH,82.3,2.05,5.65,1.49,0.07,1.23,0.57,-4.773086678541573,-119.66127875590702,-5.086780355972726,15.235798646476418,25.571906794847685,-30.655523835984,3.53,1.68,82.3,1180.0,6.6,53.89,112.0,3.33,1.49,-1.49
FF,93.0,2.07,5.85,1.07,1.17,-0.06,2.32,-7.789398262942687,-135.23369689137152,-5.845277073192505,14.807281411411765,28.994679549227858,-16.752756981768368,3.55,1.6,93.1,2323.0,6.4,54.13,125.0,1.47,1.07,-1.07
FF,91.5,1.92,5.96,0.83,1.43,-0.16,2.35,-7.053837102189646,-133.02672842136545,-6.335766434134964,11.328579282978962,28.667349728787105,-14.018839530650428,3.53,1.61,91.7,2412.0,6.5,54.05,125.0,1.3,0.83,-0.83
FF,92.3,1.89,5.9,0.84,1.17,-0.29,2.12,-7.391331851445268,-134.2406057316514,-6.405781152975666,11.695515711322608,27.05902484766583,-16.853288388720763,3.53,1.62,92.9,2172.0,6.5,53.96,125.0,1.5,0.84,-0.84
CH,82.0,1.76,5.71,1.08,-0.04,1.13,2.13,-3.538877971359871,-119.43308908976424,-1.4616662764324655,10.975072319076174,23.086170872626514,-32.513372912972265,3.18,1.52,82.5,1083.0,6.6,53.91,108.0,3.43,1.08,-1.08
FF,93.4,1.82,5.93,1.06,1.06,0.34,1.9,-6.1474606066570185,-135.73956906546724,-6.94744784789152,14.465755781692144,30.213131535998105,-17.771942419249132,3.18,1.52,93.5,2291.0,6.4,54.07,127.0,1.57,1.06,-1.06
FF,93.8,1.9,5.94,0.9,1.1,1.01,2.79,-4.293011216453345,-136.50471745005092,-4.850915585309741,12.2460817973487,30.344432471595624,-17.602679282588912,3.32,1.63,93.9,2347.0,6.4,54.12,127.0,1.5,0.9,-0.9
CH,82.7,1.93,5.73,1.28,0.59,0.42,2.28,-5.987401011533389,-120.36424098654388,-2.5189598522855388,13.603542480628548,23.58850925605275,-26.149736550095632,3.18,1.52,83.3,1206.0,6.7,53.83,113.0,2.74,1.28,-1.28
CH,83.9,1.89,5.68,1.31,0.07,-0.61,1.3,-8.478673924031561,-121.9491000186926,-3.878879009828085,14.765106750419973,24.008685183638317,-30.866247690088045,3.37,1.52,84.9,1289.0,7.0,53.5,107.0,3.17,1.31,-1.31
SL,80.5,1.96,5.6,-1.11,0.32,-1.26,0.99,-5.058981689830987,-116.95302889532026,-4.05502405096307,-8.892413597963776,26.148487371793365,-28.635135784414675,3.25,1.5,80.3,2105.0,6.7,53.83,232.0,3.27,-1.11,1.11
FF,93.4,1.86,5.94,0.83,1.39,0.05,3.69,-6.4958272419034735,-135.8159585887932,-3.0692884317296736,11.692963591175152,32.27832670867993,-14.516070589816348,3.45,1.64,93.3,2422.0,6.5,54.05,134.0,1.24,0.83,-0.83
CH,83.7,1.9,5.68,1.31,0.21,-0.5,1.7,-8.213765621240658,-121.53681035112714,-3.154019041568452,14.634678893728692,24.317317888607143,-29.7011724857852,3.45,1.64,84.4,1238.0,6.9,53.56,107.0,3.07,1.31,-1.31
FF,92.3,1.93,5.98,0.99,1.17,-0.28,3.55,-7.801693461875847,-134.16940289186718,-2.909278760614914,13.58695566038479,28.891770857798598,-17.583870866952058,3.6,1.66,92.6,2265.0,6.5,53.96,125.0,1.51,0.99,-0.99
FF,93.0,2.1,5.95,0.97,1.2,0.8,4.02,-5.472109944176983,-135.2860422612932,-1.7693500752848337,13.13834677564078,31.35606308915343,-17.261319587558006,3.46,1.61,93.0,2277.0,6.4,54.06,127.0,1.45,0.97,-0.97
CH,82.3,2.08,5.63,1.23,0.38,1.44,1.97,-3.870855604498812,-119.7988601826553,-2.533087860395493,12.627609501625296,22.76328100412469,-28.24711773379641,3.47,1.61,83.0,1228.0,6.7,53.78,112.0,2.98,1.23,-1.23
CH,83.3,1.95,5.7,1.29,0.0,0.83,1.38,-5.147366432222184,-121.2594697846306,-3.484399254160232,13.764223186601054,23.508404965490467,-31.732578804387582,3.47,1.61,83.7,1313.0,6.5,53.97,111.0,3.28,1.29,-1.29
SL,78.5,2.11,5.66,-0.49,0.72,0.05,0.85,-3.580986848262284,-114.114626039809,-4.849496417878323,-3.490345596458492,23.059182841390854,-25.169273451249182,3.28,1.52,78.7,2019.0,6.7,53.82,246.0,3.02,-0.49,0.49
FF,92.8,1.89,5.98,1.04,1.27,-0.27,2.6,-7.817422461237132,-134.8066103666233,-5.572251297451151,14.498739147116291,31.68379556400832,-15.64199951630638,3.32,1.54,92.5,2388.0,6.4,54.12,129.0,1.4,1.04,-1.04
SL,81.6,1.82,5.52,-0.64,0.63,-1.03,1.32,-5.196891951628447,-118.67876565446409,-4.048762479546312,-4.955658695710148,24.949039021763944,-25.65588865785875,3.46,1.7,82.0,1970.0,6.8,53.67,212.0,2.83,-0.64,0.64
CH,85.4,1.81,5.57,1.27,0.45,0.55,0.5,-5.581919921954725,-124.21756245706968,-6.650214729780126,14.251832314121229,23.57047224853577,-26.363663154779072,3.62,1.73,86.3,1401.0,6.8,53.72,109.0,2.66,1.27,-1.27
FF,94.7,1.9,5.88,1.0,1.25,0.2,2.27,-6.680338763849239,-137.62883780147206,-6.513132126471184,14.17065827437276,32.13212128724973,-14.964910017063376,3.46,1.7,94.8,2429.0,6.5,53.99,127.0,1.31,1.0,-1.0
FF,94.0,2.0,5.87,0.9,1.24,0.45,3.35,-6.018424167528191,-136.77026370102718,-3.559191176686903,12.590092428488456,29.738157871750484,-16.045412854576377,3.46,1.7,94.2,2383.0,6.4,54.11,123.0,1.34,0.9,-0.9
CH,83.2,1.87,5.59,1.02,0.26,1.08,2.05,-3.847869553451564,-121.24781648878938,-2.2806890762097645,10.808562392749652,20.691065034661595,-29.419615406740025,3.45,1.6,84.4,1156.0,6.7,53.82,107.0,2.99,1.02,-1.02
SL,79.2,1.82,5.56,-0.95,0.63,0.68,1.67,-0.7185557434301988,-115.3305712309406,-2.921774082350182,-8.310794653316295,21.446191838042324,-26.201802281046422,3.41,1.61,79.6,2009.0,6.5,54.0,254.0,3.0,-0.95,0.95
FF,94.8,1.84,5.88,1.04,1.16,0.21,2.81,-6.590532625838399,-137.85593931367572,-4.952464907306113,14.76289946519862,30.171232996725617,-16.481581345095066,3.45,1.6,95.1,2487.0,6.5,54.04,122.0,1.38,1.04,-1.04
FF,95.8,1.97,5.8,1.18,1.07,0.1,2.3,-7.598174782939267,-139.2253400562697,-6.066118603190133,16.985212640820087,30.267530313221155,-17.068695514458614,3.46,1.68,96.2,2425.0,6.5,54.01,125.0,1.41,1.18,-1.18
CH,84.8,1.88,5.64,1.32,0.0,-0.08,1.45,-7.246723585643537,-123.3303831729852,-3.4995084170130637,14.845213108565588,22.832983646877285,-31.745019960689245,3.45,1.6,85.5,1365.0,6.6,53.88,113.0,3.16,1.32,-1.32
CH,85.3,1.93,5.65,1.18,0.1,-0.02,1.11,-7.01409025993416,-124.06577836921832,-4.638074313460793,13.60210260206515,23.820829751509937,-30.4115649238665,3.37,1.61,86.2,1146.0,6.8,53.72,112.0,3.02,1.18,-1.18
SL,80.1,1.97,5.5,-1.29,0.42,-1.46,1.44,-5.201592561716269,-116.48707984287752,-2.989772425602609,-10.519230361852834,24.49626357930836,-27.95938925794185,3.49,1.72,80.6,1995.0,6.9,53.58,242.0,3.17,-1.29,-1.29
FF,95.3,1.93,5.88,0.9,1.29,-0.01,2.88,-7.145319919260474,-138.5989838690484,-5.127379747759391,13.240897035969608,32.0495075316461,-14.567351064587315,3.49,1.72,95.4,2407.0,6.5,54.03,131.0,1.23,0.9,0.9
SL,79.3,2.02,5.47,-1.02,0.72,-0.67,1.93,-3.9987104270928215,-115.40319689446552,-2.243105346852248,-8.195311689325903,24.634685623512844,-25.597255374493404,3.49,1.72,79.6,2002.0,6.8,53.7,232.0,2.95,-1.02,-1.02
SL,79.5,1.93,5.64,-0.96,0.16,0.35,1.82,-1.6687150582427757,-115.7565505213568,-1.8181583480683825,-8.14701947470505,25.269436118337744,-30.562698367256424,3.46,1.7,79.3,1965.0,6.5,54.02,241.0,3.49,-0.96,-0.96
FF,93.9,1.94,5.88,0.95,1.08,-0.18,2.3,-7.593926074821097,-136.52842976106362,-5.943508275092402,13.53379162809317,29.16600151429046,-17.50314545869489,3.64,1.91,94.0,2298.0,6.3,54.16,129.0,1.5,0.95,0.95
FF,95.8,1.81,5.92,1.06,1.3,0.31,3.47,-6.382272775551336,-139.29363046989215,-3.7203302067768704,15.266575912378144,36.35824329652896,-14.66643541699908,3.24,1.55,95.4,2435.0,6.5,54.03,129.0,1.22,1.06,-1.06
FF,94.1,1.76,5.88,1.09,1.36,-0.57,2.96,-8.481667707613209,-136.67496889073826,-4.827934246315339,15.606161917104608,32.47089152484963,-14.278633732940635,3.24,1.55,94.0,2424.0,6.5,54.0,130.0,1.24,1.09,-1.09
CH,84.1,1.88,5.63,1.09,0.5,-0.33,2.27,-7.354005282093029,-122.32413312551832,-2.454144797389783,12.401034031991111,22.70853418394547,-26.843672412022944,3.55,1.6,85.2,1240.0,6.9,53.63,111.0,2.71,1.09,-1.09
FF,93.5,1.91,5.86,1.16,1.15,0.92,2.38,-5.11253012256706,-136.06739600775032,-5.798177980937921,15.483968684224662,29.16762790365007,-16.821249095596528,3.51,1.7,94.1,2357.0,6.6,53.89,123.0,1.45,1.16,-1.16
CH,84.5,1.89,5.72,1.4,0.78,-0.61,1.83,-8.724782942153713,-122.77838639100509,-4.280567678225396,15.920576069576994,24.7558560056365,-23.588121827371268,3.48,1.54,85.2,1415.0,6.9,53.61,117.0,2.42,1.4,-1.4
FF,96.2,1.79,5.88,1.14,1.04,0.74,1.56,-5.390984154963746,-139.8857689112257,-8.278200875156303,16.16701159530325,30.03173175779948,-16.840347951471756,3.53,1.62,96.7,2375.0,6.5,53.99,126.0,1.42,1.14,-1.14
FF,96.3,1.82,5.82,1.12,1.08,0.37,1.37,-6.396793151883008,-139.9199137648553,-8.713806439698207,16.080857955435196,30.34297981927205,-16.26738536280878,3.57,1.7,96.7,2427.0,6.5,54.01,124.0,1.38,1.12,-1.12
CH,85.9,1.9,5.7,1.29,0.64,0.23,1.11,-6.6207803509805405,-124.93458915309763,-6.005787353081137,14.838542978045604,23.713195756514853,-24.41997050395406,3.53,1.68,86.8,1422.0,6.8,53.72,118.0,2.43,1.29,-1.29
CH,85.3,1.87,5.69,1.09,0.84,-0.75,1.55,-8.429853292493894,-123.99056538623172,-5.165159476386751,12.855155881400147,23.923560309609574,-22.61940448766012,3.6,1.75,86.1,1313.0,6.8,53.74,110.0,2.29,1.09,-1.09
FF,94.7,1.98,5.95,1.15,1.24,1.53,3.45,-3.749420481334376,-137.8003373862401,-3.6361070440573786,15.451233287764357,31.61752233581349,-15.734702025311297,3.51,1.7,94.9,2457.0,6.5,54.04,128.0,1.3,1.15,-1.15
FF,94.5,1.95,5.87,1.07,1.36,0.49,3.61,-6.184526092990939,-137.54152341371196,-3.2485673347831794,14.93895526164013,31.287554952673556,-14.36950466374526,3.57,1.73,94.5,2523.0,6.3,54.16,131.0,1.19,1.07,-1.07
FF,95.7,1.97,5.87,1.3,1.15,0.31,1.99,-7.296925609558761,-138.9732112379275,-7.166976044890216,18.463759344624712,33.632315999516514,-15.811177946403088,3.18,1.52,95.4,2480.0,6.4,54.08,124.0,1.37,1.3,-1.3
CH,86.0,1.85,5.62,1.38,0.09,-0.75,-0.21,-9.01619369509958,-124.80403873780595,-7.772878818324395,16.221055590026833,25.75064681825936,-29.77619180351225,3.23,1.66,86.4,1447.0,6.7,53.77,115.0,3.02,1.38,-1.38
CH,83.9,1.89,5.71,1.26,0.36,1.27,2.08,-3.959655777875532,-122.07334422634273,-2.64547952076738,13.34191758928212,26.388387781935748,-28.291997400490036,3.18,1.52,83.9,1175.0,6.5,53.99,95.0,2.91,1.26,-1.26
CH,85.4,2.04,5.71,1.29,0.0,0.48,1.63,-6.324101388809254,-124.2157934109517,-3.2913915366415223,14.593243784947582,26.86164346203328,-31.683262190038604,3.18,1.52,85.8,1382.0,6.7,53.78,112.0,3.15,1.29,-1.29
FF,94.2,2.02,5.9,0.97,1.25,2.04,2.82,-2.0966077966709777,-137.03382541057294,-5.001468191295923,12.64094926660814,33.03250481524995,-15.613627267767091,3.32,1.63,93.7,2322.0,6.2,54.26,129.0,1.34,0.97,-0.97
CH,83.3,2.04,5.74,1.17,0.26,0.8,2.48,-5.179008018192656,-121.15446761534822,-1.4967630279044348,12.59198912025916,25.523713993303435,-29.55096293363435,3.45,1.64,83.5,1273.0,6.7,53.85,112.0,3.05,1.17,-1.17
CH,84.3,1.93,5.76,1.17,0.2,1.39,1.91,-3.6014777598493883,-122.76750471845584,-2.968332104166938,12.580018205404974,24.80137117612251,-29.734987297865025,3.45,1.64,84.4,1288.0,6.4,54.12,117.0,3.0,1.17,-1.17
FF,93.8,1.88,5.92,0.83,1.19,0.22,1.76,-6.155874235267688,-136.3199008119293,-7.606938028675987,11.77318520521816,32.091146994861475,-15.826851006454133,3.53,1.61,93.7,2299.0,6.5,54.04,131.0,1.42,0.83,-0.83
CH,84.8,1.75,5.65,1.09,0.03,-0.39,1.49,-7.262269458108868,-123.35285450769764,-3.50606350074241,12.535606512250933,22.617562903619216,-31.40546418799433,3.47,1.61,85.9,1510.0,6.8,53.66,109.0,3.12,1.09,-1.09
FF,95.6,1.78,5.91,1.05,1.11,-0.31,2.47,-7.889035572741438,-139.02262080258757,-5.999000177353195,15.306820759577676,30.450485778402506,-16.579583314124243,3.47,1.61,96.1,2385.0,6.6,53.94,121.0,1.38,1.05,-1.05
CH,83.1,1.96,5.65,0.72,0.3,0.6,1.78,-4.563195779713499,-121.01511442142969,-3.010108168621493,7.978319900477976,23.609229261337,-28.854721552837056,3.47,1.61,83.8,1110.0,6.7,53.82,110.0,3.0,0.72,-0.72
CH,85.9,1.89,5.68,1.34,-0.25,0.51,1.51,-6.055106832362544,-124.92448332042215,-3.112149136944409,15.252429285119351,25.967098851542374,-34.38281952268401,3.47,1.61,86.6,1441.0,6.8,53.67,110.0,3.35,1.34,-1.34
FF,93.5,1.91,5.76,1.04,1.17,-0.01,2.14,-7.302942445280095,-135.8795609021268,-6.141200785287466,14.54231639328513,32.211840349329194,-16.469425762072863,3.47,1.61,93.7,2362.0,6.7,53.84,123.0,1.46,1.04,-1.04
CH,86.2,1.88,5.66,1.52,-0.05,-0.51,0.69,-8.849066369252695,-125.17477301591916,-5.505382707082641,17.70605491413931,24.19158916918237,-31.80427483587285,3.47,1.61,87.2,1432.0,6.9,53.59,114.0,3.12,1.52,-1.52
FF,95.0,1.82,5.84,1.19,1.09,-0.52,1.53,-8.820568804651826,-137.87648772855854,-8.099352007898748,17.165348170652475,29.762482191975923,-16.584429519597332,3.32,1.5,95.3,2536.0,6.5,53.95,126.0,1.44,1.19,-1.19
FF,95.4,1.87,5.81,1.13,1.1,-1.09,1.18,-10.396666358724485,-138.3600847611001,-9.067683241632706,16.809081760887818,29.52249047301788,-16.1895394025609,3.39,1.54,96.1,2384.0,6.8,53.74,127.0,1.42,1.13,-1.13
CH,85.2,1.79,5.77,0.94,0.48,0.36,2.95,-5.282465954065477,-123.948640795842,-1.2727848713365386,10.788806301769553,25.106560638838257,-27.16528627301732,3.46,1.7,85.8,1126.0,6.7,53.76,112.0,2.66,0.94,-0.94
FF,95.7,1.78,5.87,0.99,1.28,0.44,3.51,-5.775665544742762,-139.31912546343696,-3.508586098309809,14.127172591281186,30.027170563642255,-14.903830497451228,3.67,1.7,96.1,2463.0,6.4,54.08,123.0,1.2,0.99,-0.99
CH,86.2,1.89,5.72,0.96,0.62,0.33,1.37,-5.732035279925792,-125.31200206852466,-5.396271069174221,11.30980691337,25.34613686020667,-24.73169154078365,3.48,1.66,87.0,1238.0,6.9,53.65,114.0,2.45,0.96,-0.96
CH,86.2,1.86,5.69,1.14,0.78,-0.55,2.05,-8.13333226619075,-125.25034356489104,-4.027351077248979,13.707133383935458,25.81631561083422,-23.332853908926907,3.46,1.7,86.9,1169.0,6.8,53.66,108.0,2.3,1.14,-1.14
FF,97.7,1.78,5.89,1.05,1.3,-1.01,2.08,-9.9426814423476,-141.7539070416932,-7.774029596712846,16.41028096544519,31.771330018139675,-12.945507121907816,3.39,1.56,98.1,2568.0,6.6,53.9,123.0,1.09,1.05,-1.05
CH,87.5,1.83,5.71,1.38,0.72,-0.63,0.69,-8.858874448429983,-126.9594785969866,-7.519108042987092,16.722781646407782,25.17846976189813,-22.964634554950152,3.37,1.54,88.3,1378.0,6.9,53.61,113.0,2.26,1.38,-1.38
FF,94.7,1.75,6.0,1.28,1.05,1.39,3.55,-3.811384732993262,-137.9538944636949,-3.082856198079675,17.186375191173664,30.86278263462813,-18.28574577818287,3.46,1.7,94.9,2474.0,6.3,54.16,123.0,1.49,1.28,-1.28
FF,95.8,1.84,5.89,1.07,1.03,0.9,3.1,-4.9095183940560165,-139.38024044259876,-4.123150733340824,15.106308179258493,30.965661006529043,-17.983971880807502,3.45,1.6,96.1,2330.0,6.4,54.08,124.0,1.45,1.07,-1.07
FF,96.1,1.88,5.88,1.06,1.14,0.38,3.03,-6.383596037335988,-139.75437112473918,-4.54079890251577,15.36228872648702,31.445385294417164,-16.450165088968827,3.45,1.6,96.3,2496.0,6.4,54.08,128.0,1.33,1.06,-1.06
FF,95.6,1.82,5.9,0.89,1.07,-1.42,2.75,-10.56090546740853,-138.80922565938462,-5.125742941386632,13.715093767817317,28.936691453578344,-17.31495049967252,3.37,1.54,96.2,2317.0,6.6,53.93,128.0,1.42,0.89,-0.89
FF,96.8,1.8,5.83,0.99,1.07,-0.57,1.64,-8.62678859954963,-140.55985134434442,-8.060159086978198,15.153354626789262,33.25270486588891,-16.305488360088017,3.49,1.72,97.0,2455.0,6.6,53.91,127.0,1.38,0.99,0.99
CH,86.3,1.87,5.7,1.11,0.25,1.01,2.94,-4.338275229989654,-125.66309939220896,-0.8467475264347966,12.597250118361488,25.37598627072704,-29.60558082356826,3.49,1.72,87.1,1196.0,6.8,53.72,108.0,2.81,1.11,1.11
FF,97.2,1.81,5.85,0.99,1.35,-1.64,1.85,-11.514451093213935,-140.90537234336742,-8.277584889811733,15.788859958217396,32.93218920038399,-12.364372501311646,3.44,1.73,97.2,2392.0,6.6,53.92,122.0,1.09,0.99,0.99
CH,83.8,1.97,5.73,1.08,0.45,0.62,2.89,-5.299511799347827,-121.9970192328666,-1.03104862952058,11.812991381596254,24.43728780663,-27.704744856408837,3.49,1.72,84.5,1007.0,6.8,53.72,110.0,2.8,1.08,1.08
SL,82.4,1.86,5.71,-1.04,0.15,-2.11,0.27,-6.991159949974004,-119.5605857295707,-5.908924105121689,-7.972173477272191,30.59448909524596,-29.476541100710907,3.39,1.66,81.6,2119.0,6.7,53.83,249.0,3.32,-1.04,-1.04
FF,94.8,1.86,5.89,0.93,1.23,-0.27,2.46,-7.680398063492282,-137.72666918379463,-6.033815547438969,13.599444699994123,31.459180713302416,-15.343581782558868,3.49,1.72,94.9,2384.0,6.5,54.0,130.0,1.32,0.93,0.93
FF,96.5,1.84,5.84,0.98,1.21,-0.75,1.94,-9.165884191502386,-140.13841296082165,-7.632176107223445,14.927178090517398,31.02992126866304,-14.604274907230112,3.53,1.8,97.2,2439.0,6.7,53.77,126.0,1.24,0.98,0.98
FF,95.0,1.86,5.9,0.83,1.26,0.46,3.13,-5.532702245714927,-138.25571337102784,-4.453379220574077,11.867686604898372,30.507737693253837,-15.216911442672371,3.49,1.72,95.5,2403.0,6.6,53.95,129.0,1.26,0.83,0.83
FF,96.5,2.04,5.94,0.77,1.18,1.46,2.77,-3.264682146171761,-140.41569938431252,-5.543691446245483,10.893249262123144,31.41394438329372,-15.543364757551553,3.24,1.55,96.4,2368.0,6.2,54.32,123.0,1.27,0.77,-0.77
FF,96.9,1.98,5.9,0.7,1.35,0.19,2.71,-6.36589324268687,-140.96796699023497,-6.100342755215536,10.716025211631166,30.496472071567105,-12.89346575087465,3.24,1.55,97.1,2395.0,6.3,54.21,130.0,1.06,0.7,-0.7
SL,82.1,2.03,5.77,-0.85,0.4,1.28,3.11,-0.0425569088189912,-119.66687727959088,-0.2499814381687088,-8.185643750000816,23.314168735824435,-28.485567809920465,3.21,1.56,82.5,2080.0,6.5,54.01,269.0,2.97,-0.85,0.85
FF,96.3,2.02,5.88,0.9,1.15,-0.05,1.59,-7.537073241930672,-139.86943879040183,-8.415136076606359,13.559960200665232,30.922494541588076,-15.344604665309369,3.24,1.55,96.3,2408.0,6.3,54.16,129.0,1.31,0.9,-0.9
FF,93.9,1.91,5.98,0.64,1.27,0.79,3.63,-4.296754715783332,-136.71179022987675,-3.162135950551694,8.917963621232508,30.6226130180892,-15.797443372726876,3.34,1.61,93.7,2377.0,6.2,54.33,135.0,1.32,0.64,-0.64
FF,95.7,2.05,5.96,0.88,1.19,1.62,3.35,-3.134203605357493,-139.40243711519835,-3.9637242942824713,12.23866331056399,31.31616290344504,-16.006955118370406,3.32,1.47,95.8,2406.0,6.3,54.23,127.0,1.3,0.88,-0.88
FF,94.7,1.96,5.94,0.78,1.23,0.64,2.37,-5.193872062857461,-137.7358966335484,-6.363691518329151,11.12406630928818,30.19225996674236,-15.344696564055862,3.34,1.63,94.7,2402.0,6.3,54.19,129.0,1.32,0.78,-0.78
CH,86.2,1.46,5.54,1.41,0.76,-0.84,1.01,-8.467856909690587,-125.17282938412464,-6.142025022009499,16.549153829740597,25.510491655201108,-23.095502934477228,3.59,1.67,87.3,1577.0,7.1,53.37,115.0,2.32,1.41,-1.41
